22,0,6,3872;32,2,11,729;39,6,11,570;82,10,18,83008;73,10,19,145;79,16,28,1158;46,16,21,7140;38,22,36,937920;53,24,29,3040;19,24,28,15354;13,26,30,1244;1,32,36,75855;97,34,46,1881;98,36,41,140010;37,36,46,274043;34,40,46,4401;96,46,56,533052;84,46,54,34680;19,50,59,71583;100,50,62,11160;
32,4,11,1285965;81,6,10,11189;6,8,12,45027;26,8,19,36632;67,8,14,1553300;7,14,17,27513;65,18,25,780;66,24,28,825725;74,24,28,371698;55,28,37,170792;52,30,34,580;26,34,47,2000;85,40,50,74641;8,44,53,266938;38,48,57,104213320;74,52,60,160924;1,58,71,108245;41,64,69,5936;35,70,73,1070;22,72,86,1248116;
80,4,14,46362;8,6,17,296394;93,10,16,6597;39,16,28,1092;73,20,22,465;64,26,37,1084;34,26,33,3204;91,26,35,40320;55,28,33,640;3,28,38,1327745;4,34,45,315;53,36,43,183945;94,36,46,61983;7,38,41,1089;82,38,42,98184;87,44,53,1258;48,46,57,9;50,50,54,321;78,52,62,38912;59,58,62,44792;
31,6,21,6600;13,6,11,4702;59,8,25,37796;60,14,22,219448;62,18,30,90;74,18,23,256;6,22,30,30669;21,24,33,59319;36,30,44,398;96,30,34,1650;96,34,42,1783326;20,38,42,1660;96,42,45,240144;79,42,47,68824;85,46,57,9919;6,50,61,2906430;38,52,56,624;63,52,57,528;95,52,56,107800;65,58,64,8448;
88,6,10,327858;74,12,23,40114;12,16,27,1443975;8,22,28,1197;39,28,42,3207;94,34,44,4023;97,36,40,193245;64,40,49,14280;27,42,54,67228;67,48,57,22970;4,50,57,30825;64,54,63,976;66,56,59,51040;84,56,60,88440;15,56,66,575390;53,62,73,16030;97,66,69,753426;22,70,83,72060;90,70,73,348392;28,70,82,136881;
98,2,10,2460;42,6,22,1355;65,12,26,16728;25,12,15,24918;11,18,25,93231;76,18,21,380;83,24,34,313044;54,28,32,44764;11,34,51,29925;23,34,42,487124;58,34,47,384;99,38,50,10192;65,40,50,58182;38,46,58,745664;94,52,63,702;97,54,66,192;2,58,66,30104;36,58,69,3710;66,64,75,310;76,70,74,4303;
33,0,9,10629;24,2,16,1855;89,4,16,5085830;32,4,12,873;3,10,18,307180;64,12,15,24072;7,14,25,903087;55,20,31,1616864;100,24,27,44520;2,28,35,3472;12,34,46,135740;74,38,48,7760;100,42,45,2760;94,44,52,2367;17,50,54,487270;9,52,55,2000;80,56,60,10704;100,60,64,1840;14,60,66,31650;30,64,69,1128848;
61,6,15,1102851;54,10,13,458215;29,12,23,5500;72,14,22,367368;35,18,23,200;82,24,31,24;94,28,31,135;75,28,40,49188;30,30,38,8288;55,36,49,3664;80,36,44,1134;61,40,54,111204;31,40,46,110;12,42,49,2495;45,48,56,37934;11,50,61,185967;58,50,60,8178;84,56,63,2360;53,56,63,2245;93,56,61,39384;
18,4,12,320;83,6,13,52592;59,10,24,5868;87,16,26,162;2,16,22,10680;52,22,29,932;96,24,28,744;43,28,33,8832;17,32,37,18615;60,38,47,17360;94,40,52,2682;81,42,47,334;28,44,46,201;3,48,57,165;86,48,54,1329752;14,54,63,292300;59,60,61,1572;12,64,75,1520;20,68,75,386440;21,68,76,21807;
71,2,10,14292;12,6,10,99110;10,6,19,20295;91,12,18,9568595;32,14,24,134379;17,14,18,11365;70,16,28,13260;34,16,25,351873;75,16,19,210;3,22,26,215670;21,26,37,144;74,32,44,1854;87,32,46,274;4,32,37,243;35,36,45,15600070;31,36,44,2820;61,40,50,42660;48,46,50,916334;94,46,55,90810;13,46,54,1912;
93,0,7,46674;62,4,13,9260;10,4,12,437085;11,6,11,265842;54,12,26,10276;92,16,19,20;26,22,25,62464;4,26,38,352826;47,26,30,13720;86,28,34,2825024;99,30,40,232;3,30,39,112770;73,30,41,2065;76,34,46,679;86,36,48,588;67,36,46,20160;11,40,49,3213;13,44,48,61698;80,50,64,5988;11,52,67,131040;
17,6,16,55;96,8,16,87756;93,14,22,630;58,18,27,1698;100,20,26,1536;61,20,30,79425;99,24,28,11712;89,24,31,25150;83,30,38,154266;32,34,44,242397;93,40,47,59634;73,44,48,99195;14,44,52,27170;40,44,52,654252;43,50,59,3624;92,52,63,1196;64,56,66,116;77,58,69,10405;2,64,70,10588;32,70,79,51633;
63,0,9,1005;94,2,5,624024;54,6,15,493;24,12,16,110;82,16,29,2968;90,20,27,55992;44,22,34,129600;65,24,35,6543;81,26,32,1514211;42,28,38,960;97,30,34,481944;87,34,42,1048;57,36,46,258417;90,38,45,12056376;50,44,57,63;46,44,55,450920;8,50,61,2331;4,50,65,53868;58,50,55,515496;44,56,66,86481;
7,4,6,356715;50,8,14,14313;17,10,13,38970;38,16,19,2896;32,18,27,111267;27,18,22,1129880;17,20,31,25990;22,26,30,2724;91,26,39,8670;42,32,44,695;88,32,43,236514;58,34,39,204;23,38,43,35912;76,40,52,1294;34,42,52,583371;63,44,56,5880;61,46,56,67977;16,46,58,20686;32,46,57,1143;58,48,53,83946;
85,6,12,38059;3,10,19,4100;54,16,26,9833;11,22,31,517797;76,26,31,1442;4,30,32,147800;44,30,38,272124;95,30,39,245690;98,32,36,70945;40,38,47,8586;9,40,50,1980;75,44,56,1254;62,50,61,348210;15,52,60,7770;19,56,59,6243;5,58,67,6286;64,64,77,3056;89,70,78,2550;40,74,80,132;94,76,79,369;
89,6,18,4400;53,6,10,10;39,12,24,36828;71,18,25,429330;83,20,35,39983488;76,20,30,40;62,24,37,2620;22,26,31,21512;84,26,31,1182672;39,32,36,71028;77,38,53,48417;64,40,51,9032;56,42,52,217;71,42,46,35706;26,46,53,11344;1,52,56,26960;63,52,58,9219;83,52,64,12716;10,58,61,537426;71,60,64,13296;
45,2,16,1226180;17,4,15,2010;41,6,15,178843;63,10,13,2535;65,12,24,40212;71,18,22,1218330;76,22,27,4849;4,22,30,15384858;87,26,39,1237182;20,28,33,19060;55,34,38,31040;50,34,42,2313;11,36,39,10458;4,38,46,1049;8,40,43,2520;55,42,55,1264;33,44,49,20403;66,48,56,13190;35,50,60,24980;4,52,59,540;
57,4,16,4887;48,4,7,304;28,4,13,80286;82,8,15,220520;74,12,21,312;56,12,21,135485;84,18,26,2063960;9,20,24,48896;18,26,33,6788;35,28,31,2950;83,30,40,212;65,30,43,4596;96,34,46,114;69,38,42,10318;58,40,51,492;37,46,49,882588;20,46,56,2525424;99,52,60,1356384;15,52,62,1110;4,56,67,1629;
79,2,8,8962;59,2,15,988;62,6,16,610;76,6,18,454122;17,12,17,340995;14,14,21,620320;98,14,24,26585;96,20,32,2836356;75,20,32,1740;92,20,23,2020672;91,26,30,345;100,32,44,976;30,36,40,360;16,40,53,16644;28,40,52,1354104;68,44,50,10390;77,48,59,26054;71,48,52,15480;52,48,52,148480;15,48,50,6230;
29,0,2,16930;77,2,7,5147;63,4,8,41865;31,6,17,15930;57,10,23,81;20,16,23,280880;83,18,33,8386;97,18,24,53091015;70,18,29,106;23,24,34,248;12,24,38,66645;1,30,31,790;29,34,45,19670;38,38,46,0;6,44,55,384;15,48,54,335090;29,52,57,35600;96,58,67,2502672;48,60,69,955578;80,66,73,112386;
11,2,8,9;74,2,10,107876;33,6,10,45054;45,8,13,31874;76,12,19,124;51,16,22,3040;91,16,26,1340;66,16,30,7365;14,20,24,373550;25,22,33,53334;21,22,39,44343;14,28,35,21900;76,30,43,30714;2,30,33,2621456;50,34,39,3861;8,40,51,14492107;68,40,51,17750;49,42,53,4204;41,48,52,93555;86,48,58,56236;
63,4,16,207612;3,8,17,3405;48,10,19,47343;47,16,27,31521;42,18,23,31530;6,20,27,139239;34,26,35,34065;77,26,31,70978;65,32,33,103638;74,38,41,4510;79,42,45,46;10,44,55,56682;23,50,61,75000;100,56,64,80;96,62,68,107142;16,62,71,26544;85,64,73,2828;32,68,71,66510;26,70,72,1572664;61,70,79,12933;
70,0,8,600;2,0,12,585864;79,0,14,36;84,4,11,368;43,6,11,14480;44,6,12,7263;25,10,13,5280;15,16,18,187180;72,22,26,811;58,26,35,999;96,28,39,201036;47,32,46,931;82,32,39,480;44,34,42,42696;94,40,44,39186;27,42,45,1034476;62,48,58,112450;84,50,55,520;80,56,67,8586;41,60,69,3066;
61,0,9,135396;1,4,12,1840;77,8,17,423567;19,10,14,948222;84,12,17,62248;69,12,26,3215674;85,16,28,23072;89,18,27,7230950;60,22,31,2296;77,28,36,543;39,30,36,56979;84,34,42,1476792;24,34,39,2950;7,34,43,8739;26,38,45,220160;2,38,42,992;77,42,48,261;30,46,57,21664;6,52,65,469377;68,56,66,2820;
59,6,18,116;5,10,22,910;36,10,19,38;99,16,29,32096;88,18,22,48468;21,18,26,467910;55,18,23,311624;87,22,34,60352;63,26,29,13356;61,30,40,1275147;34,34,47,18045;47,34,44,350;59,38,46,3116;52,44,48,8790;46,48,61,20120;3,50,64,2685;82,54,58,28256;1,56,65,4543635;71,60,64,1434;74,60,67,26026;
32,6,9,279;1,10,15,550;86,12,20,1176;67,12,18,7880;95,18,31,4170;31,18,30,2980;18,20,27,253096;13,26,30,288;58,30,43,1470;100,36,44,8048;37,42,49,44667;77,42,54,71;35,42,50,19770;47,44,51,5754;1,44,49,8560;10,44,48,30348;83,44,47,334;97,44,48,7761;46,50,60,117020;84,56,60,54376;
57,4,14,1350;8,4,13,735;93,8,11,292517856;78,8,10,304574;46,10,18,702300;20,10,17,25452;56,10,16,11543;26,14,22,9208;7,16,21,4023;1,20,24,337755;45,26,41,192904;51,32,36,839240;98,32,47,3560;4,36,48,39345;92,38,50,584;54,40,54,818;17,44,52,2030;80,48,52,14376;64,54,57,72936;37,56,72,6685;
6,2,13,10311324;62,6,18,5520;51,10,14,400;74,10,16,9926;61,10,18,20979;41,10,13,102256;10,12,25,122517;55,14,17,448;11,14,16,90;60,16,19,81936;54,20,33,9882;51,24,31,5632;65,30,34,3275229;1,36,48,145260;6,38,47,777;96,42,54,618;19,42,50,191349;45,48,62,66098;1,54,59,356590;18,58,61,98540;
80,4,16,1752;13,8,15,2912;16,14,23,32584;28,14,17,134388;73,20,24,223445;87,26,30,12504;22,32,36,1171628;9,34,44,13480;37,40,47,5866;81,42,54,91561;75,44,54,492144;1,48,58,3360;7,54,59,141444;22,58,69,1050376;18,62,66,61008;17,68,79,6850;23,74,78,902784;30,74,79,3032;61,76,81,39789;99,76,89,76688;
28,4,8,1077123;39,6,18,50580;36,12,21,48;74,14,28,1842;76,20,34,7291;44,24,33,74727;17,30,37,645;31,30,35,12290;11,32,40,6039;88,38,43,157416;22,42,54,253564;88,46,49,9232632;73,50,61,1735;100,56,61,71144;87,62,72,3596;21,66,75,14301;8,72,87,5341;95,78,90,5540;57,78,85,529974;87,80,91,4768;
17,0,7,1135;50,6,14,10362;62,8,20,18820;57,14,27,8287524;35,16,21,513890;24,16,20,69320;93,16,24,1485;4,22,31,15004;68,22,31,5316650;27,22,31,25392;43,22,29,19296;36,22,33,24010;2,28,37,25108;44,30,35,1287;68,34,44,10054150;100,38,49,1672;45,40,44,359232;10,44,51,3726;86,44,49,3680;16,50,60,88;
6,2,12,37833;16,8,11,23292;58,12,23,8793;89,14,26,1075770;78,20,33,137006;6,26,33,891;51,30,36,128;23,30,32,6712;97,36,48,1344426;61,38,46,12141;69,42,50,1656935;83,46,60,786;49,48,58,93570;27,50,63,15140;87,56,62,14256;1,62,65,14115;48,66,75,689;35,68,73,117410;44,74,81,57789;64,78,84,128;
13,2,10,1586106;67,2,12,9660;5,6,11,21147;22,10,21,38180;90,10,14,4008;63,12,19,918;50,14,17,9993;71,18,30,6;2,18,32,14652;36,18,34,336258;39,18,26,298452;47,18,26,27846;93,24,29,387;38,28,35,1360;60,34,42,23536;71,34,38,858;2,40,49,9547976;16,42,47,1562;53,46,57,89830;72,46,57,245;
21,6,14,26532;67,10,15,50;9,16,20,19208;20,20,26,71408;76,24,32,1639;14,26,37,2820;8,26,34,66857;52,30,34,349538;64,30,41,490084;58,32,39,771;93,36,48,3249;47,42,53,6573;78,46,53,976;82,52,61,1880704;2,58,63,12;78,60,72,109450;34,66,70,1530;60,72,85,14872;66,76,85,143690;90,82,88,8760;
86,2,13,167508;58,6,13,10098;8,12,21,63;63,16,19,5466;71,16,28,11148;66,18,27,3280;17,24,32,1850330;88,30,45,396;81,30,36,17109;85,30,33,11046;45,32,39,121738;36,38,42,12917176;3,44,51,30;74,48,62,14;69,48,54,621572;30,54,63,992;23,54,66,52;41,60,63,27958;98,62,68,377655;88,68,76,31398;
25,6,14,576;2,6,11,6024;64,8,12,33428;12,8,10,475;11,14,21,1944;72,18,21,289;97,18,25,1773;71,24,27,324;26,26,41,6120;95,32,36,721620;36,38,41,1128;91,40,49,6720;86,46,51,29520;21,48,54,71010;33,50,62,3663;40,56,64,2964;54,62,69,6707;35,66,69,670;46,68,71,1765750;96,72,76,2716008;
35,6,10,1110;88,12,15,21606;45,14,16,15415950;76,20,30,61;4,26,31,43;66,32,45,35;1,34,46,255655;52,36,44,2118;70,40,43,312;16,40,43,216;76,42,46,60091;93,48,55,199017;52,54,57,29848;71,58,63,10674;20,62,70,4252;45,66,77,14880;75,66,69,170664;32,66,71,1846764;82,68,77,20608;92,70,74,62656;
91,6,18,171915;54,12,25,38;12,14,24,473125;87,18,31,90;19,24,27,16140;13,24,35,1508;76,28,39,140799;62,32,38,95140;32,36,44,102852;49,40,44,2172;37,46,57,1344;82,52,61,142200;25,56,67,28368;34,58,70,1435194;10,62,69,80190;32,62,71,2070;43,62,76,182240;8,62,76,35700;68,64,75,789200;82,66,75,53304;
52,0,9,13026;50,4,16,743811;62,8,17,18370;53,12,22,181865;18,18,31,928;90,18,22,12136;69,20,34,35763;51,20,30,389152;73,24,33,660;92,24,34,31096;13,28,35,748;42,28,33,314955;36,32,37,132;84,38,47,143640;95,42,46,492700;96,48,60,82758;23,50,55,1040;79,52,56,1960;29,58,67,20;89,64,75,44190;
8,0,3,4256;11,6,10,20097;61,12,16,16020;51,16,28,7352;85,18,23,144865;71,22,36,75942;92,24,34,132;30,28,37,364312;23,30,38,540;5,34,45,2780988;73,40,44,3015;40,44,56,15060;87,48,54,33738;100,52,61,256;93,58,70,32526;67,60,65,1789990;85,66,70,336;80,66,75,61122;64,72,86,1608;54,72,78,278;
13,4,8,1444;6,10,21,2937;73,12,20,220;83,14,24,4874318;41,18,25,3381;71,18,27,2304;23,18,26,1184;96,20,24,24;34,26,31,544365;47,26,29,255969;35,26,30,48900;41,30,46,4774;68,30,43,966480;42,36,46,0;67,40,46,232910;75,46,56,2112;17,48,61,1115;28,48,60,34143;33,48,51,8105868;25,50,53,15348;
65,4,8,42381;38,6,11,248;83,6,12,2900;1,6,18,811825;74,12,18,656;39,18,33,1020;64,24,28,63528;6,26,35,24;92,30,32,1720;88,30,44,9450;97,34,38,3733839;62,36,40,970;2,40,50,39484;80,44,50,2412;99,46,60,328;63,46,54,126;13,46,51,1794;77,46,56,185216;17,52,58,65;62,56,67,84335250;
37,4,8,10962;20,8,12,3149284;4,10,18,173;52,14,16,8462;8,20,24,70875;98,26,37,20765;23,32,46,17037012;96,32,39,11004;95,32,39,13490;8,34,37,2110591;11,34,38,515214;57,36,45,36331029;97,40,47,58629;50,44,51,48;40,46,60,4104;83,46,58,53682;56,48,57,143388;7,54,61,10359;27,56,66,45316;43,62,73,24648;
94,4,7,1674;43,6,18,54408;27,6,19,29728;2,12,19,224;10,18,29,2484;79,24,33,2096;6,30,34,90;17,34,40,153770;62,34,42,65350;25,40,51,820926;72,46,55,65137;18,52,55,100;1,54,58,118805;44,58,62,416565;47,60,69,2921758;96,64,74,4524;77,64,71,19;82,66,71,1816;85,72,82,67459;13,76,87,104750;
80,2,14,38106;87,6,18,854;66,6,9,1475;90,12,24,218456;89,14,26,650080;41,16,26,1938307;91,20,23,7045;92,26,38,105880;59,28,32,184;98,28,36,60;73,28,35,7915;50,30,34,2289;47,32,37,1246;80,34,44,55620;41,40,48,1050;68,40,52,46870;1,42,55,12945;13,48,52,2036;89,54,60,66220;31,56,67,222130;
70,0,4,2346;26,2,7,3776;55,8,17,36864;94,10,15,936;64,16,25,106852;56,22,31,26593035;76,22,31,2323;24,24,28,335;49,28,34,4634;93,32,41,729009;37,34,36,14;44,34,46,152217;41,40,51,3956099;5,40,51,26558;3,44,48,23895;30,48,53,52416;49,52,59,336;13,54,66,430;69,60,72,55363;35,66,73,14540;
74,4,9,926;67,4,12,2190;88,6,14,86430;69,10,19,61054;50,10,18,702;2,10,21,20236;94,14,25,143046;28,20,30,192132;58,24,29,5815650;20,24,28,628;89,30,34,14380;39,30,37,119214;91,32,38,27470;55,32,37,1081208;53,36,41,12900;75,36,47,35310;60,36,40,5264;97,38,41,200373;21,44,49,620937;36,46,50,151746;
56,0,13,154;30,2,14,3528;93,4,7,909;72,6,11,13129;65,6,18,9219;7,8,20,810;91,14,18,95;49,14,26,3048;68,20,30,1250;15,20,34,16460;21,26,35,499545;67,26,37,10950;32,26,35,36702;5,32,39,16570953;52,34,39,1064;3,34,48,1127575;40,40,51,27462;23,42,52,7504;16,44,49,932;59,50,64,4824;
10,4,7,23436;62,6,14,163940;91,6,18,110;3,10,21,165600;61,16,19,576;20,16,19,99540;82,22,33,137488;56,28,38,4823;72,28,35,594;59,32,41,3124;61,32,45,6957;76,36,45,53;36,42,47,1656;93,46,51,2691;46,52,60,730;99,56,68,181736;65,60,68,59565;90,66,79,1501832;63,70,73,2679;17,72,81,45605;
80,4,9,1470;100,6,10,36544;4,10,20,2476;15,16,27,153570;51,22,27,2712;24,22,30,435;75,26,30,49644;54,26,30,40827;19,30,34,437205;34,36,43,1575;41,36,44,7399;77,36,47,65691;14,40,48,482470;91,42,56,218250;56,44,47,23751;74,44,53,373968;61,44,48,388629;21,44,50,3222;95,44,46,22760;82,50,58,10784;
73,2,13,39710;83,4,16,179564;27,8,12,1800;98,10,19,935;16,12,16,550;39,16,21,465;60,22,32,224;96,28,32,27924;96,32,41,5208;73,32,37,341430;46,36,41,38550;20,36,43,5564;68,42,46,98790;54,48,54,240;36,48,52,3424;58,48,59,105522;44,50,60,53244;65,52,63,12117;62,52,56,52450;19,54,56,134838;
50,0,3,464292;47,0,11,3563;55,0,10,4968;52,6,10,5342;16,12,23,29318;36,12,22,3416;63,16,22,34584;63,22,26,8016393;61,26,36,36855;83,28,37,4616696;62,34,37,23870;33,36,40,486;69,38,42,113862;83,40,57,71358;94,44,54,387657;41,50,54,30380;48,56,61,9342;80,62,66,22440;90,64,79,8920;32,66,75,64665;
93,2,6,35982;97,2,7,2813547;84,4,16,56568;6,10,14,24165;17,10,14,6475;43,16,21,5248;23,22,32,3532;64,24,28,29120;29,24,35,233790;67,24,27,115180;73,28,41,615;75,30,33,67740;3,32,40,250;58,38,43,9006;39,44,58,19053;78,50,54,3566;60,50,58,715536;71,50,62,278496;26,50,53,400;84,56,64,8872;
33,0,13,32517;45,2,10,26868;78,8,22,730;48,8,20,14076;81,8,12,643;23,10,15,10448;56,12,21,14994;88,14,24,30198;46,18,25,141320;36,24,28,266992;93,24,38,361359;65,26,30,75;89,30,39,14790;23,34,46,10020;3,38,47,57655;94,38,46,4005;40,40,45,3810;9,46,54,1220328;44,50,58,918;86,54,58,160;
12,0,8,185;1,6,20,14160;34,12,19,855;90,16,27,232;69,22,35,959;46,26,31,640;39,32,36,3955872;46,36,39,150;88,36,40,232476;94,40,51,1026;13,46,51,1128;4,48,62,190592;53,48,53,10895;32,48,51,221121;41,52,54,33040;99,52,65,33680;65,54,65,729;33,56,70,34866;72,58,67,145;60,64,71,56;
55,4,19,8216;17,10,14,4761585;73,16,24,66320;56,18,30,119833;15,24,35,2390;77,30,43,841;63,32,35,894;83,32,45,1025912;71,32,35,1291578;92,36,40,6892;92,42,55,5612;68,48,63,179190;96,50,53,21054;17,52,59,15495;81,58,62,8218;74,64,71,12926;44,64,77,4518;86,68,82,4088;7,74,83,216;83,80,88,46;
24,2,12,244202965;78,8,12,29774;86,14,21,112328;71,16,20,12024;85,16,24,8806;63,16,22,113748;69,18,29,926352;62,22,32,18476340;76,28,36,1263;2,34,46,90052;57,34,47,1328850;91,34,41,3750;18,34,48,100;6,40,50,1158;46,42,53,415260;24,46,60,5105;58,50,63,1302;39,52,64,78087;83,54,66,8122;22,60,65,6032;
35,4,14,590;94,10,18,1125;25,16,20,192;41,22,32,300426;8,22,36,3094;72,24,28,14727;28,30,41,303;11,30,32,2718;65,30,39,7035;25,32,35,348;71,34,39,32412;85,38,46,23163;60,38,46,4336;73,42,52,90;57,44,51,2223;6,50,63,3546;39,56,62,107575602;56,62,67,14693;46,62,67,5495640;45,64,75,97938;
97,6,17,466248;14,8,12,30;59,10,18,1223052;56,16,26,1563751;63,20,24,61080;58,20,30,11088;7,20,27,2205;42,22,26,12100;11,22,31,12042;95,26,38,1240;77,32,40,29;22,32,40,7732;17,36,40,49320;53,42,53,35190;25,46,50,98598;37,48,60,72387;75,50,54,297348;84,54,66,11112;57,60,70,1809;44,60,65,671625;
62,6,19,2951960;14,10,21,70650;87,10,19,1204536;45,14,30,26730;17,18,22,7645;48,22,30,965;53,26,36,40300;18,30,35,4122016;85,34,47,549374;6,38,42,152826;50,42,46,2085;41,44,56,197715;14,46,54,12730;20,46,54,20208;68,48,56,4350;96,52,57,1410;47,56,67,7;1,56,69,681535;46,60,63,4510;21,60,73,9180;
6,6,16,15225;52,10,17,672;10,10,17,35928;73,10,16,573915;22,14,23,1776;24,16,29,43825;83,18,28,462756;50,18,22,2073;71,20,23,29940;2,22,25,23804;93,26,38,90;13,26,32,341462;48,28,32,2433;39,28,38,13437;5,32,40,201558;4,38,42,11922;12,44,56,1100;97,44,58,73185;10,50,54,96114780;50,52,61,17691;
78,0,7,26872;57,0,12,1548;65,6,9,14661;17,6,13,16880;71,12,19,38328;77,18,29,23409;8,18,24,5971;66,18,21,1160;72,18,29,42477;52,20,23,298;26,20,30,17480;83,20,32,680;50,26,34,197511;98,32,41,3075;69,36,41,182;13,40,51,134;24,46,50,10630;6,48,60,10668;81,52,64,4672;64,56,67,224344;
46,6,20,220970;57,10,14,765;75,16,24,86508;7,22,30,3897;27,22,36,11500;20,28,33,402756;81,28,33,25505;76,32,43,140;14,36,43,10920;59,40,49,636060;17,46,60,5450;7,52,56,135756;76,56,62,1909;54,62,73,126994;31,62,67,172450;65,64,68,825;38,70,81,5088;64,74,84,113528;77,80,94,146574;89,82,90,17390;
19,4,12,286290;72,6,19,1581;57,10,21,262467;60,14,25,1568;90,20,31,424;57,22,31,37395;55,24,30,1885704;48,24,37,10509;100,26,38,11048;21,28,38,15355260;79,34,45,623;80,36,41,696;92,36,46,528;14,38,43,659120;8,40,52,23639;93,44,57,5292;68,48,58,121080;98,52,58,4409315;57,56,69,5436;5,58,65,212667;
97,6,8,252;44,8,12,1710;87,8,22,212;9,12,28,36112;10,12,23,25083;20,12,21,432720;99,18,30,12912;35,20,31,3849870;19,26,31,1892022;92,28,31,2848;24,32,40,3875;39,34,41,128157;23,34,43,436856;61,36,41,72;73,40,52,55;59,46,55,4540;35,48,53,86170;40,52,62,138;65,58,69,24777;83,60,67,4604;
75,2,13,3774;98,4,12,91185;81,4,16,129038;79,8,20,2984013;70,8,19,824;100,12,24,735520;10,18,30,190701;1,24,30,42830;51,30,34,47768;80,36,39,13518;19,36,41,43713;67,40,48,1969030;17,40,44,271440;77,46,54,3323;73,48,51,2385;40,54,57,992682;78,54,57,103756;29,54,57,70180;6,54,59,76923;82,58,71,288;
33,6,10,596763;72,6,19,2777;92,6,14,6616;59,6,14,2544;62,12,20,60230;54,16,20,26622;50,18,26,2895;83,24,36,1882;56,28,34,756;32,30,32,31334787;12,34,43,19690;13,38,43,588;95,44,51,38300;80,48,55,266358;20,52,59,3020;78,58,62,73878;25,62,66,2718;70,64,76,39660;83,70,81,1302;79,72,77,11469;
88,2,12,3310746;36,4,12,94210;20,4,20,417832;68,6,10,108040;71,12,16,5502;69,12,18,12509;39,14,23,2529;56,20,24,30989;2,26,35,400;79,30,36,1821;25,30,39,168;31,32,43,126970;53,34,41,1410;13,40,50,3232;19,40,44,1043094;61,44,57,638037;86,50,63,574128;94,52,63,16065;44,58,62,49401;84,62,73,366048;
74,2,6,6454;20,6,9,33856;90,12,21,208960;63,12,25,126;77,16,27,24776;21,20,24,12195;18,22,30,872;21,28,29,3510;73,28,32,4550;40,28,39,10896;8,32,46,217;22,36,50,131420;1,38,44,11875;85,40,49,3010;42,40,45,38360;11,42,50,536616;62,48,55,6260;46,50,62,2550;16,50,58,91774;77,56,59,193578;
53,0,2,8225;52,2,10,19496;55,4,15,96608;34,6,14,642411;59,12,17,20592;83,12,20,9666;14,12,24,80;15,16,29,103780;69,20,31,76685;95,20,31,118650;50,24,28,5436;83,30,33,3042;40,30,34,9930;68,32,45,866520;60,32,35,60576;90,38,49,2168;51,38,46,47723048;21,42,51,55467;8,42,50,1268064;15,46,57,16450;
55,6,15,11056;25,6,18,1476;38,12,22,350424;85,14,19,19467;26,14,24,74448;97,16,25,76683;45,18,30,42;69,24,33,3346077;41,30,41,3122;5,32,42,91;33,34,47,129240;20,36,40,563092;30,36,39,776;19,36,49,7047;35,38,52,2420;92,38,49,7768;84,42,49,571416;27,44,51,2072;1,48,54,3615;52,48,58,29448;
97,2,12,202083;60,4,7,485072;100,6,17,5640;87,8,17,14750;75,10,17,39240;46,10,14,300;22,16,28,19036;14,22,34,146840;75,22,31,5681940;54,24,28,8040;32,24,28,144531;50,24,31,11595;4,24,28,3570;53,24,36,524935;80,28,32,1560;52,28,32,33954;56,32,43,1427048;8,34,48,247191;25,38,43,82914;53,42,46,61545;
78,0,7,417778;58,2,18,261;22,2,6,64;13,4,15,222082;8,6,14,35;74,6,16,496;30,10,17,79696;9,12,18,17472;91,18,22,69670;2,22,25,960;76,26,29,28190;35,26,41,57790;18,32,36,91588;3,38,42,71135;12,40,44,15960;56,40,48,378;92,46,60,29312;85,48,57,44912;21,52,67,79380;20,52,66,1104;
23,0,5,2520;34,4,14,3312;18,4,11,13464;76,8,15,1473;99,10,18,37272;28,14,22,369;14,16,31,2326950;60,16,28,1520;46,18,25,498050;62,24,32,804680;24,28,39,887015;57,28,32,1971;49,30,40,35604;27,32,36,56356;13,32,43,5964;80,34,43,358272;30,40,43,2240;28,40,47,837;89,44,48,61550;66,46,57,146695;
37,6,16,5460;38,12,24,247168;51,18,28,8048;24,22,34,3805;13,26,35,1548;9,28,31,84136;5,30,37,5712;85,36,42,796362;99,42,51,74632;5,46,59,3899;4,46,50,310;74,50,60,2514;6,56,65,159438;59,58,73,4536;92,60,68,3684;3,66,69,95;43,72,79,3088;69,78,83,287;43,82,87,5632;61,84,92,1728;
23,6,17,6500;41,8,17,1435;71,12,24,26922;25,14,18,3906;39,14,19,7647;41,20,26,14;90,20,23,8658472;48,26,29,32659;52,30,35,56424570;61,36,40,76581;91,36,44,790;28,42,46,128304;93,44,47,126756;60,46,55,34056;19,50,54,2019;51,50,60,28232;3,50,59,57550;78,56,68,338;62,58,71,5860;80,64,76,2004;
98,2,5,8650;78,8,10,396;80,12,25,2922;42,16,20,6515;68,22,36,1201910;94,24,32,584595;76,24,39,132;73,28,38,6205;47,28,38,11585;35,30,39,345670;24,32,37,9810;49,38,52,80;70,44,48,41262;91,44,56,11485;23,44,57,19792;13,50,61,2832;2,54,68,68808;40,56,71,52056;92,60,63,596;93,62,69,17109;
65,4,15,228;57,4,12,918;28,8,13,675;29,12,23,1160;17,14,27,290;80,20,29,1782;94,24,36,146205;63,28,35,250374;15,32,36,22590;54,32,36,1176;85,38,53,145992;50,40,49,2448;9,46,60,15704;53,46,53,110785;54,52,64,2768;7,52,64,162;72,58,61,8411;85,62,75,33299;4,64,68,90830;48,68,82,2039;
