993,0,12,3105;97,4,15,4642;187,8,20,1442;190,8,21,330486;873,12,21,78;719,18,26,18792;528,20,33,1225269;210,20,25,6504;752,26,30,20736;4,32,42,1386;306,38,41,216;643,40,46,12824;369,46,58,21;45,52,60,26404;20,56,65,56;118,56,66,296226;836,56,63,15918;454,62,75,1034988;726,62,70,126;275,68,80,3836;
100,6,18,915;527,6,16,650;435,10,18,22491;981,14,27,4858;234,16,26,158895;787,20,24,57072;138,26,33,9016;929,32,33,673040;363,34,38,148770;889,40,53,6708;345,42,52,5936;490,46,52,230;575,50,52,100;704,52,63,10410710;833,56,64,16040;946,58,63,3156;926,58,63,578616;243,58,67,39570;769,64,68,122220;771,68,74,22;
472,6,20,138700;718,12,16,243603;61,14,23,109030;197,14,26,15948;669,16,19,9552;852,20,33,24312;104,26,35,132420;208,26,34,15358;42,32,38,6265;144,38,43,179940;779,38,42,3924;379,42,54,13593;202,42,56,2372;266,44,48,2544;4,50,54,7776;243,54,58,734540;952,54,65,47992;785,54,67,453;829,54,57,973;39,54,56,624;
771,2,6,898;245,2,9,258372;196,4,8,13656;341,8,20,9832;801,12,15,614300;283,18,28,24940;703,20,21,228;385,22,24,429224;655,28,40,367780;313,28,40,154;177,32,37,61390;278,32,36,145330;290,34,38,2072;333,40,54,58040;728,46,49,13276;663,48,57,108;29,50,53,63;731,50,63,15520;805,56,60,6400;85,56,59,640;
490,4,15,256;188,8,17,498549;488,12,16,78775;922,18,30,9795;841,18,21,12288;197,18,21,102792;531,20,29,25123;834,20,25,3011049;151,20,25,465;871,22,33,4874;563,26,33,493269;668,30,39,1296;399,32,40,10620;396,32,37,629244;53,34,38,2579760;726,40,48,10314;409,46,50,18492;970,50,61,15860;310,56,68,490;185,58,73,8356;
736,0,6,132;781,4,16,3731;47,8,13,3170;898,14,17,221110;259,20,27,2405;288,22,30,8330;267,24,40,354;923,30,34,1179;767,36,38,45910;154,38,42,3693;737,44,60,1983249;571,44,48,1764;572,48,59,1420;420,48,53,517;278,54,60,810;825,60,68,19801;62,64,71,720;591,70,81,15170;182,72,86,34220;436,72,86,944485;
791,4,14,3318;173,6,13,0;497,6,16,8448;266,8,20,12246;681,12,21,198;338,16,28,1632;723,20,28,14450;71,22,32,1248;423,26,30,2849;565,26,36,16527;359,32,34,5205;81,34,46,184;862,40,44,78410;295,40,44,3144;709,40,49,7630;192,46,57,3735;670,50,56,24148;158,54,66,223840;637,54,62,194166;385,58,62,3520;
940,2,14,164870;271,4,7,176;130,4,16,5189;325,6,9,19406430;891,10,18,24030;199,12,17,10830;511,16,25,1479;884,16,26,13632;56,22,34,235936;748,28,31,33904;887,28,38,95196;667,34,44,17334;370,34,37,336624;478,36,39,23211;388,36,43,1482;607,42,44,2240;401,48,58,111213;425,52,67,9;554,56,66,428;547,56,60,2480;
472,2,10,5510;404,2,15,77568;512,4,9,17676;503,8,21,22736;206,12,25,25094;108,18,28,11604;726,22,36,27;829,22,32,4081;225,22,31,28104;951,26,32,54;381,26,31,894;60,30,39,382830;954,30,44,249971;997,30,40,1911150;312,34,46,1176;205,40,47,25444;885,44,50,1738824;568,48,56,490461;984,52,66,2090;772,52,63,833;
243,0,11,256785;675,6,10,6768;184,10,19,6348;453,10,24,13770;689,10,22,1278;161,12,21,3256;63,16,20,8064;554,16,20,151496;266,22,28,3927;400,24,27,88288;377,28,40,4277;18,28,36,14610;259,30,38,780;755,34,41,1494;745,40,48,15432;663,46,53,32840;662,46,56,91308;449,46,50,213262;22,52,59,17262;196,56,70,72;
36,0,8,4120;597,4,9,15;412,6,9,2190;413,6,14,11845;777,12,26,16292;82,16,22,130836;453,18,29,305;689,18,26,369;449,18,30,534;556,24,38,170;480,28,34,22909;428,28,39,1650;318,28,40,2268;542,30,33,51520;433,30,40,65580;3,34,46,18696;63,40,52,5318082;565,42,46,337491;669,48,55,1194;689,52,62,5913;
866,0,4,18;662,0,10,198;872,2,10,392;385,8,18,29448;156,10,18,204605;45,14,18,10059;648,18,31,162780;230,18,24,18960;148,20,22,27180;998,26,34,106024;175,28,40,5079264;74,28,39,20160;626,32,40,119008;408,36,45,89316;24,40,49,19715;664,40,48,14784;583,44,48,687720;997,44,48,9736;286,48,55,14915;7,50,64,18784;
922,0,3,212620;151,0,5,2370;374,4,12,36;551,8,18,8296;46,12,25,474;99,14,22,42370;791,18,26,77394;118,20,24,198;260,24,27,309656;777,28,39,492;545,32,43,2608;593,32,40,72;460,32,43,17010;670,32,45,40;176,38,47,2320;69,42,55,68;287,44,52,360;581,48,60,10510;68,50,54,1340;737,52,57,27459;
76,2,6,358704;10,6,12,69811;588,6,17,26420;506,10,14,37910;950,14,16,501;188,14,21,38214;132,20,27,7426;310,22,32,126;856,22,27,1512162;637,26,33,10107;646,32,44,1186096;380,38,50,169589;448,40,45,6400;886,46,51,4782;341,46,51,155640;423,46,58,84952;585,50,53,11431;731,56,59,33960;869,58,61,553144;738,60,65,64413;
688,0,12,55828;923,6,8,738;847,6,9,113162;674,10,21,17845;790,12,24,1048;148,16,30,8310;649,16,29,91;45,16,27,4158;565,18,25,80528;577,24,37,10071;984,30,38,220;580,32,41,24;905,32,42,101040;166,34,38,11776;310,40,43,574;323,44,55,16110516;135,48,61,2924;155,50,58,394100;556,50,62,1459340;301,50,53,65290;
524,4,11,14832;302,4,14,64;623,10,16,595450;432,12,16,5175;706,12,17,29911;220,18,23,5380;140,18,29,2925;590,22,34,48030;30,28,44,51808;750,34,43,1985;341,34,46,470000;498,40,43,106315;749,42,46,127482;908,44,48,360;665,44,54,64589;339,48,57,31098;846,54,60,17275;792,56,62,55000;978,62,71,354046;307,62,65,43581;
131,6,20,4165;874,10,22,52884;253,10,17,30504;996,16,25,374090;343,16,20,724;256,22,26,27880;235,28,33,716049;261,32,37,1260;291,34,47,1179081;520,40,54,8169;738,46,60,27693;713,46,58,12695;482,52,56,12027;432,52,62,3537;132,54,58,1012;809,56,60,45240;667,56,66,24921;248,56,65,169184;222,62,69,6464;630,62,77,43820;
68,4,8,1286710;653,8,16,216;593,8,16,3552;856,12,17,159597;949,14,18,15253;490,14,26,104338;649,16,21,2954;598,16,22,13698;181,20,30,8652;523,20,34,579;936,22,29,34290;681,28,35,2799;555,28,33,12080;795,28,36,95600;921,34,38,130;146,38,51,20096;898,42,46,4000;90,46,49,940;767,52,55,51360;612,54,60,7452;
932,4,14,7525;176,10,18,960;236,16,25,950232;679,18,30,17450;325,24,35,17676;903,28,32,427;807,34,41,4090;181,38,53,4920;145,40,45,65708;853,44,57,174279;903,44,58,48633;910,48,52,3936;630,52,66,1235;312,54,58,189000;161,60,72,47992;266,62,64,192;105,64,67,9693;237,64,76,521364;614,66,71,52563;211,70,78,4696782;
414,2,7,46876;561,2,7,29016;220,8,15,1660;828,14,19,160;284,18,32,3858;410,20,23,1659;840,24,27,185856;598,28,43,21;125,30,43,10004;296,30,40,438;430,32,37,6476;852,38,41,6834;72,38,44,4176;896,42,46,2022;555,44,48,12264;143,46,56,70;316,46,54,131306;138,50,60,5719;920,50,58,570348;44,54,58,9700;
752,4,7,36472;253,10,20,21462;400,10,15,98392;970,10,18,227408;390,16,21,163610;51,18,28,236;65,18,24,1400;651,18,26,35910;807,24,35,285660;557,28,42,756;932,30,40,2268;334,34,46,343189;455,34,39,118;152,36,49,135;297,42,47,7750;393,46,55,2028;48,50,59,3753;698,56,61,864;528,60,71,36657;136,62,72,251514;
183,4,13,310770;530,4,10,2070;789,6,9,21060;969,8,19,777;225,14,28,3096;861,16,26,491;826,18,25,170919;928,18,22,2565;427,18,20,66320;179,24,37,80;59,24,28,277;77,28,39,7972;249,28,37,296070;349,28,35,260;556,32,43,32170;218,36,49,21208;122,38,51,16653;486,44,48,58429;939,50,58,639;571,54,67,4613;
352,4,8,2664;198,8,19,1692;942,12,15,90760;426,18,19,3577;719,18,32,1960;317,22,26,771239;782,24,37,3710870;547,28,42,353576;335,32,43,41190;742,32,38,504;582,38,46,159145;660,38,42,31815;282,40,55,61166;290,44,46,274834;308,48,56,6329091;319,54,65,252;681,60,69,61587;392,62,68,265;518,64,68,12402;35,66,76,12;
608,0,10,6020;729,4,11,5840;829,8,21,15407;87,14,19,5040;405,16,20,535;809,22,29,42280;399,28,42,7270;684,34,39,11637;605,34,37,380;415,36,48,6144;980,42,48,147791;63,42,46,24372;599,46,49,81129;698,46,50,5661;986,48,56,2573;566,52,60,12906;171,56,65,246069;238,56,60,23526;514,62,71,8864;605,62,65,440860;
679,4,8,4670;819,8,16,4380;669,14,21,707734;974,20,24,27337;213,20,29,102486;390,20,27,2440;912,26,37,850017;743,26,31,1090744;942,32,38,33048;798,38,46,23;349,42,53,770;426,42,57,23009;800,42,47,574648;619,44,55,27951;30,48,57,3937700;139,54,67,55740;380,54,57,48662362;233,54,61,6600;812,54,65,937956;608,58,63,2935762;
60,0,10,515557;214,0,4,976;937,4,13,2588492;515,6,17,20193;5,10,13,37311;87,16,20,4452;338,16,23,151020;730,18,23,6393;531,20,30,246197;739,22,34,206358;90,28,35,49256;957,30,35,33840;197,34,37,103794;490,40,49,24886;193,40,57,364374;108,42,46,150;738,44,52,1048797;529,48,52,405306;233,54,68,15393;483,56,66,240;
355,6,12,574;366,12,16,2832;261,18,30,1422;42,20,27,381805;4,20,28,4866;494,20,24,1513197;791,20,32,22926;915,20,24,6416;514,26,33,20544;580,30,36,408;667,32,41,42090390;234,34,38,4820;74,40,54,219402;605,44,58,176275100;193,46,50,6162;909,52,57,16317;869,56,61,27184;965,58,65,230;984,60,71,152100;704,66,75,98620;
909,6,19,15183;515,12,23,10518;207,12,24,3531;316,16,19,44856;109,22,26,16724;460,24,38,14820;321,30,35,27657;702,32,35,117832;881,32,42,562264;288,32,40,4432;665,36,40,63798;229,40,48,43990;860,42,48,123120;870,44,51,23716;190,46,57,1387;565,52,58,26771752;114,52,55,209670;965,54,62,16950;226,58,64,384;220,60,63,203100;
460,2,5,16610;955,2,5,37926;200,6,14,290190;233,8,16,1497;286,8,11,460100;939,10,17,16362;792,12,25,100260;204,18,27,52110;55,24,27,113328;49,28,36,4200;264,32,46,1415;923,32,36,4401;987,32,43,183384;747,34,37,498575;950,40,45,72415;320,44,57,1530;892,50,58,118;416,50,54,172564;466,54,58,230994;731,58,67,9560;
786,6,9,36210;69,12,16,1040;471,12,16,13146;185,12,23,5068;589,16,21,4128;523,16,28,462;285,20,30,12400;846,24,39,399990;88,24,26,169425;422,24,26,294;510,30,37,18645;648,32,40,14970;364,38,51,126;797,44,50,15975;173,46,52,744462;25,48,55,530;838,50,63,55644;284,52,60,53908;766,58,63,624;226,60,61,2430;
38,6,16,19656;286,12,21,5320;462,14,23,2019;205,14,25,530;748,20,28,53384;12,26,37,1560;698,30,43,1251;497,34,42,75416;36,38,52,8928;596,42,51,5724;758,46,59,3352;165,48,56,267;800,50,55,92;272,50,61,7658;859,56,59,448;206,62,70,3012;448,68,71,670390;385,72,83,568;961,78,90,52040;911,84,93,1184;
603,0,14,12117520;516,6,16,752;455,12,24,3010;794,14,24,920;553,14,22,521586;557,16,25,3516;467,22,26,41769;551,22,34,28888;301,24,37,710;248,26,36,10376;771,32,47,15;735,32,44,112908;495,38,46,2313;935,42,47,220726;1000,46,55,48102;335,52,57,22640;911,56,68,6472;234,60,61,75;452,66,74,155132;243,68,79,48785;
422,4,18,1734;557,8,15,363;348,8,14,66;476,10,14,25724;140,16,30,3873600;102,18,24,4417170;193,18,21,48;797,22,32,438;475,28,37,1744704;533,32,48,32379;85,38,41,128450;920,42,55,4788;867,44,55,2200;262,48,63,6489;773,54,56,4653;94,54,57,78;543,60,64,130;761,60,72,36880;616,60,64,77344;920,62,75,32964;
242,0,8,1972;965,4,11,19123870;807,6,10,61075;12,10,24,20470;520,10,24,48468;130,16,31,132;416,16,19,1264;708,20,23,43105;374,20,31,1162566;735,22,31,277344;578,24,28,138087;739,30,36,6489;706,30,36,124999;279,30,43,11168;965,32,40,1800;930,34,40,344;809,38,45,232;737,40,49,1149597;897,42,49,472;152,42,51,18225;
973,0,5,258600;118,0,4,28287;846,0,9,22165;985,4,8,391388;459,4,11,1820;70,4,7,1524;627,8,12,656536;913,12,21,110537;397,14,16,129430;293,20,26,35;474,22,33,224838;543,24,32,244;35,28,41,2847;775,30,39,133160;478,30,41,1857024;392,30,35,1660;429,36,43,618612;176,38,53,427144;950,38,46,15;850,42,51,3800512;
113,6,20,1533;856,12,22,118305;626,16,23,42296;350,16,29,4588;422,16,25,5856;580,16,20,17004;529,22,30,31041;43,26,38,800;109,32,41,271812;715,34,38,28;151,40,47,7555;703,40,47,260742;219,46,50,353507;593,48,58,353092;505,52,56,450;287,52,66,73926;666,58,66,890260;746,62,76,9672;483,66,74,900;678,66,72,2361720;
327,4,22,1278405;884,10,14,400584;554,16,22,505076;551,18,24,31792;947,20,32,308484;112,26,28,183;213,32,36,3048;340,38,48,4800;337,40,44,2628;329,40,49,60522;819,44,52,2766;349,48,52,4770;587,48,55,23250;353,52,62,45441;25,54,65,12306710;976,54,57,2100;995,58,61,100665;693,62,72,1602336;661,62,66,3096;192,64,77,576;
980,2,5,0;303,2,11,3825;993,2,13,5;685,8,15,24516;573,10,15,193290;779,12,19,14600;841,16,23,17694;868,20,32,752;253,20,33,10152;54,26,30,2255;89,28,32,3156;262,32,42,2997;537,34,37,1205;700,40,53,2126;966,40,53,495;726,44,53,172494;809,44,52,1972;751,48,56,39872;82,52,55,1902;833,54,58,15504;
392,4,13,35405;912,10,15,188233528;908,10,17,177630;735,16,30,893424;162,18,25,1590936;441,22,34,1554084;525,22,33,488;537,26,39,136820;30,30,42,1712060;185,32,42,178460;359,36,49,117549;380,40,51,420;241,40,49,575;487,42,55,1155;596,42,50,151344;538,44,46,66;112,48,58,32829;603,50,61,604370;538,54,57,19;67,54,62,1090324;
283,4,11,492570;924,6,14,29808;676,12,18,4895;216,18,30,11496;588,24,28,147950;971,28,42,707;868,32,47,32088;321,36,41,13275;673,38,48,619080;821,38,49,16782;799,42,49,7980;24,42,46,10;517,46,48,1408;68,46,57,6080;869,46,57,2276100;838,52,57,1326;363,54,58,577980;544,60,68,7935;499,66,71,7207020;697,68,76,3844;
633,0,11,576;459,2,12,4460;599,6,9,1289;320,10,17,22380;292,10,18,6816;228,16,29,318330;738,20,25,837468;998,26,29,16660;800,26,35,5146;149,32,36,42300;870,34,46,253337;353,34,37,558;711,34,48,3496;296,36,42,6873;147,36,40,23541;899,38,47,198627;694,42,48,34450;37,44,54,2724;86,50,61,131679;939,56,65,71667;
168,6,13,109460;907,6,18,111528;947,8,11,659097;922,10,17,551610;303,12,19,774675;406,14,18,59706;484,14,18,7287315;477,16,31,1671;580,20,30,885356;295,20,29,424;404,24,34,84;630,26,28,30120;961,26,39,1280;20,26,33,29638;19,26,33,10791;437,26,33,5511;970,26,29,11788;269,28,31,5949;794,34,43,140;108,38,43,704;
236,6,12,25704;964,6,8,236590;761,12,15,6120;557,14,19,59784;861,20,28,254;948,20,32,2740;896,24,35,23736;979,28,39,468;846,32,42,907815;543,38,47,765152;998,44,58,30916;865,46,50,54692;114,50,61,165994;430,56,59,7360;919,62,70,10468;689,64,72,41865;371,68,79,4390758;238,74,88,3492;971,80,87,287;97,80,92,14791;
564,0,4,63;763,6,15,327993;222,8,16,1504;807,12,15,24900;141,16,23,828;470,22,33,10720;607,24,30,533076;672,30,43,2224;634,30,31,4139428;889,30,39,0;169,34,42,94568;368,38,48,4588;542,42,43,2520;31,46,56,338598;236,52,60,613512;47,58,62,160;826,64,73,1287181;221,66,80,4200;701,66,76,1044;241,68,71,42450;
202,6,16,4284;489,10,17,970;550,16,26,4784;217,20,21,8197;913,20,25,65723;626,20,35,1439824;393,20,30,33270;827,26,38,282;436,30,43,1205;993,34,45,1400;610,40,48,6205;213,44,53,12930;684,48,61,9522;194,52,61,5000;341,54,61,2656;29,54,58,14989;363,54,64,72;203,56,71,80925;475,62,72,2214;504,64,71,693;
301,2,16,5810;341,2,8,178000;455,4,14,6478;138,8,17,2331;260,10,14,81272;269,16,32,97956;667,22,30,1593;779,22,27,32120;674,28,32,4275;387,30,37,2780;60,36,43,16310;467,42,46,96687;585,44,49,4396;939,44,51,6579;645,50,58,5598;870,56,61,644;480,56,69,951;923,58,63,26379;810,64,74,248040;669,64,73,1272;
312,4,12,181256;66,4,12,1428;399,10,20,1952130;388,14,23,537;866,14,18,11176;630,14,29,50555;587,18,26,564725;556,22,29,415930;130,22,30,2022;908,28,33,1170;363,28,32,36;228,34,37,3036;449,38,48,60372;180,44,48,31074;926,50,59,14112;274,52,60,27052;182,54,60,70;582,58,67,143815;336,58,66,17628;273,64,72,28480;
712,2,12,1771;101,8,21,10800;495,8,19,1299;908,14,18,2170;57,20,27,42030;455,26,38,17924;682,26,39,694274;325,26,29,18774;841,30,40,190458;814,36,45,10850;738,42,45,2601;347,48,53,476046;161,50,59,6776;753,56,67,6091623;522,58,66,1092020;547,62,72,4568;948,64,67,64490;294,70,82,1206;525,70,74,17934;961,76,81,2060;
295,4,9,34848;859,10,23,3472;820,16,29,1935;142,18,27,2520;344,20,28,237580;380,24,28,882259;503,30,35,1098816;717,36,45,2;365,38,45,77180;378,40,44,1316;876,44,50,25065;708,46,50,360;116,46,50,30;563,48,56,2070;625,50,55,39256;158,52,61,56;595,56,60,241800;135,56,59,50247;680,60,69,740;667,64,73,586278;
88,6,16,29056428;973,10,23,38384;180,10,16,950;668,16,20,1720;8,18,23,12249;641,22,30,16179;726,28,36,107793;568,28,39,8661;251,34,44,5112;360,36,44,2440;984,36,52,277810;115,38,46,70255;867,44,49,376;344,50,54,3346925;492,52,60,23255;767,52,57,8990;516,56,68,96416;953,56,66,129059;967,60,70,54936;739,66,77,19905;
881,0,11,830;255,0,4,2529856;711,6,12,22214;494,12,16,448353;598,18,27,5037;429,18,25,464;399,18,23,44070;762,18,25,8535;324,24,33,978741;939,30,39,1017;189,36,46,8942080;215,38,42,43620;14,38,46,277398;279,44,60,3988768;285,48,60,168;552,50,64,30980;794,54,62,33330;647,60,63,25464;157,62,71,4230;413,62,75,254575;
67,2,13,544;857,2,13,377895;943,2,10,91302;492,2,6,17495;89,8,16,8688;760,8,17,1720;90,10,23,6;341,14,19,3752;657,16,24,1642430;438,18,27,918;983,18,30,2527;820,22,30,283968;177,22,34,21644;930,26,33,188;781,28,37,25564;609,34,38,384;131,36,39,34930;653,38,48,1560;225,40,50,90;625,42,46,8176;
702,4,7,4803;130,10,17,25;942,14,17,35576;327,14,27,2495;50,18,29,262885;467,18,28,8172;657,24,37,13180;599,30,38,33;101,36,46,570;66,40,46,149124;169,42,46,2590920;489,48,58,24015;660,48,54,465699;808,54,62,52990;218,56,69,26224;956,60,63,1040;743,62,70,123912;17,64,74,2400;868,70,79,43;132,70,79,4060;
751,2,14,33005;690,6,9,10761;372,10,20,38286;171,10,19,101295;689,14,22,618;477,18,22,27525;992,18,23,13749;521,24,35,13266;467,30,39,136440;607,30,38,108;374,32,40,121095;311,34,46,2979980;244,36,45,3326712;199,42,53,1210;948,48,51,950;145,48,56,23628;391,52,63,15728;372,56,67,16893;779,60,65,40508;11,60,73,20235;
882,0,5,10863;512,4,8,192;954,10,23,3238;807,10,15,30;413,14,22,2349795;903,20,29,351962;737,26,38,83592;150,32,39,114646;335,38,47,102905;637,44,57,99990;896,50,60,7302;870,56,67,7413;675,56,60,1638;926,58,70,48708;694,62,69,1020;913,62,69,17451;729,62,69,1440;793,68,72,15810;521,72,82,256773;655,76,79,530;
461,0,13,1185472;453,6,18,1690;231,6,14,2779119;122,12,15,1833;246,18,27,34272;512,18,28,440097;318,18,21,294721;520,24,27,234976;23,28,36,1778;501,30,39,290010;823,34,43,4452;577,38,44,18927;835,40,43,14538;86,44,52,10260;988,46,52,3869536;444,52,59,4578;959,52,62,213;489,58,71,208095;843,62,66,9822;621,62,74,153;
541,0,8,24820;263,4,7,7432;906,6,17,42973;378,8,19,130704;752,12,16,292;516,12,17,167208;703,18,23,1142;395,20,26,210003;850,20,33,24304;680,24,36,457460;419,24,34,555;512,24,27,246;169,28,33,129864;544,28,33,738696;803,28,33,19820;204,30,37,97362;148,30,41,520;737,36,40,122895;606,42,52,115320;114,42,51,21490;
238,0,9,38016;840,0,9,36120;841,6,10,8898;555,6,18,144848;959,8,12,78;460,14,17,1341280;887,14,22,852;779,18,32,186160;969,18,31,2055570;648,22,26,440;532,28,38,357;976,32,36,359093;725,36,46,4858;185,36,41,16664;547,42,55,3208;856,42,51,38025;453,42,54,60;208,48,56,363230;222,54,62,12280;993,58,61,2710;
124,0,12,4564;366,6,22,2730;590,12,16,3042;606,18,33,1640;762,24,36,2330;392,30,42,123890;404,32,36,12216;734,38,45,70685;216,40,50,18040;989,40,49,20382;643,46,49,7;863,52,61,29340;590,58,65,468;564,58,66,68054;896,58,63,88758;985,62,75,16388;685,66,73,16224;226,70,79,704073;352,72,76,18456;842,74,82,1;
459,4,8,24150;471,10,16,1330175;346,14,23,1124;407,20,29,7144;144,24,34,640;835,24,38,3731;302,30,33,512;417,32,44,1328826;359,32,36,65598;134,34,44,279140;3,38,50,424;623,44,51,2020;190,44,48,27;744,44,56,11223;897,48,60,13758;930,50,61,1868;876,56,65,31500;700,62,74,20880;5,68,80,199347;406,74,78,38079;
469,2,6,460;901,2,4,466;591,6,13,2364;602,8,14,1002;344,14,17,14150;720,20,24,26965;712,24,37,36561;768,28,39,329460;320,34,38,1510;598,36,40,26043;844,38,40,1160991;794,40,47,460410;251,44,48,85224;273,46,57,6930;179,46,57,16;397,46,56,3072155;170,52,59,14708040;269,56,60,2250;611,60,63,2737;425,66,79,8052;
680,2,11,13280;753,8,17,324477;288,10,16,1042;69,16,19,4820;890,22,26,33092;822,28,40,8226;752,34,47,32883;398,34,39,8676;466,34,49,2097729;37,36,49,34830;518,36,40,492;533,40,52,2661;522,40,50,31755;947,42,51,10674;275,42,46,548;420,42,49,525937;650,42,52,21248;961,48,52,200;183,54,64,28450;969,60,64,435048;
394,4,15,46719;530,4,15,56030;23,10,15,9373;847,14,27,62741;668,20,24,144;837,20,25,73062;310,24,33,1190;174,24,39,13272;730,24,27,17368;103,30,40,161730;331,34,46,893;478,38,44,30546;272,44,47,1036;858,48,56,54099;212,48,57,25718;630,54,63,465;364,56,65,114462;821,56,66,5190;858,58,62,162;876,62,64,477;
43,2,10,136;348,6,19,2874;857,12,24,9695;573,14,17,61580;375,18,23,3948;211,22,25,14910;321,22,30,27459;791,24,31,117486;927,26,30,1372;309,32,44,87036;938,32,43,18443;85,32,43,63545;767,32,38,910;502,36,49,669064;841,36,50,25848;747,38,46,16415;363,40,51,28698;590,42,59,210930;170,44,57,424;547,50,59,5636;
405,2,12,230;969,6,9,4863;285,6,15,96;114,12,24,3826;900,16,30,35352;415,22,30,25196;450,28,30,1170;904,30,38,211;404,30,42,60268;941,34,42,18945;876,40,53,222615;64,42,50,143280;110,46,54,180;834,50,53,1347;775,54,66,38928;616,58,66,32;895,60,64,324;827,62,70,684;767,64,70,136690;278,68,77,53260;
41,2,17,173405;772,2,12,9100;780,6,13,6917;677,6,14,6;675,10,13,63;713,12,14,102000;472,14,20,266400;500,14,27,18390;9,18,28,27216;912,22,33,1701;893,22,30,28240;606,26,32,6028;133,26,32,137136;778,30,42,22088;272,36,44,29904;519,36,40,45070;414,36,41,77964;977,42,46,10800;79,46,59,3285;566,48,55,684;
164,2,8,2822285;845,8,14,6804;100,8,19,6935;389,14,23,79100;624,18,29,2072;595,24,28,18176;755,30,41,9;292,34,45,3728;300,40,43,6688;465,40,49,182644;695,44,54,2007;715,48,60,2492;651,52,62,5500;514,54,61,12392;69,60,68,81412;566,64,79,322290;644,70,77,1116;380,72,86,26096;663,72,84,1268;472,74,80,2020;
590,2,8,9234;197,4,9,270;262,4,16,41895;751,10,17,51387;391,12,21,17360;140,18,25,2079;826,22,33,20139;393,22,27,87387;209,26,34,7950;217,28,32,55034;628,32,43,163302;805,32,37,3040;21,38,48,140720;707,44,51,525;626,44,50,80;870,50,57,476;14,54,68,40014;748,60,73,6672;965,62,73,1640;770,68,72,14329;
56,6,14,52380;69,10,14,2012;954,16,22,4734;667,20,26,784377;962,26,37,1340;830,32,43,103644;345,32,41,565856;471,38,45,5418;707,42,59,759;507,46,56,155400;737,50,53,5139;857,56,64,2070327;979,62,74,8036;514,64,77,169000;805,70,80,71490;942,70,80,9496;720,76,80,2465;819,82,89,15903;192,88,92,168;259,94,101,10509850;
418,0,10,24;578,2,5,8217;144,8,16,1839970;593,12,22,101792;399,14,17,1990;596,18,26,10305;591,22,27,4398;140,24,33,5832;437,30,42,401514;980,36,45,11641;532,38,48,1424276;573,42,52,11150;65,48,56,300517;318,54,65,70161;81,60,73,236;595,66,69,137484;310,68,76,25214;634,74,87,27804;605,74,80,740;662,76,83,55392;
945,6,10,18194;571,8,11,6699;803,10,21,23270;702,16,27,1060265;264,20,26,16590;374,20,33,839142;977,22,33,43995;328,28,39,879498;988,28,36,544;632,30,37,67290;897,32,40,8668;811,34,38,12;38,34,45,558;572,34,38,2950;289,40,47,924;607,40,46,14420;647,40,45,229092;348,46,50,24120;600,50,54,17634;450,54,58,63012;
391,4,17,17072;317,10,19,387296;480,16,26,355;361,20,27,203994;337,26,40,243;112,26,39,24084;886,28,35,140850;545,32,43,31132;427,36,50,54540;845,42,56,576;176,42,52,115428;653,42,47,2220;188,44,53,18369;298,44,51,15660;599,48,62,29168;862,50,62,225380;148,54,66,288610;192,54,56,576;349,60,67,7310;929,66,75,787888;
513,4,12,18632;397,4,9,2515;327,10,15,13280;382,16,19,90;880,20,24,9670;70,24,31,127386;818,28,30,27740;19,30,42,5227353;265,30,38,804980;635,30,37,12068;307,36,45,2712;636,42,54,15849;176,42,46,1372;300,44,49,78288;867,44,57,13548;682,46,61,6615;314,46,57,25920;730,52,65,29551;620,56,61,68;275,60,64,172616;
729,0,14,270560;870,2,14,145082;478,4,15,684;531,10,17,1613808;311,10,14,4850;620,10,14,22348;907,14,23,7205812;280,18,29,19290;650,18,25,11242748;22,18,30,216531;614,24,33,5772;664,24,33,110376;493,26,39,3552;120,32,42,19610;186,38,40,54635;757,40,49,368;212,44,52,354;804,46,54,26128;699,48,55,47616;192,48,59,6261;
746,4,16,1696;521,8,13,1335;121,12,22,45;818,18,27,7600;855,20,24,7960;386,24,35,885822;793,28,35,20980;611,28,40,56119;634,32,39,568284;569,34,42,3987;965,40,48,164530;609,46,60,5670;641,52,64,34530;500,58,69,630;110,62,72,692715;553,64,75,156894;600,68,78,552;854,68,73,208;488,68,73,109480;216,72,76,68992;
789,6,9,5474790;837,8,16,3069;926,12,21,192;869,16,25,760;402,20,24,216;638,20,25,20562;3,24,29,56968;501,28,31,210;250,30,35,56;169,36,40,36576;616,40,47,744;786,42,47,5430;111,46,55,210;501,46,58,130338;75,50,59,93440;889,56,64,22;534,58,72,6610;675,64,70,259380;479,66,78,588;629,68,78,3676570;
713,2,12,590;632,8,13,74530;193,12,16,380478;140,12,21,425097;297,16,28,6060;659,18,21,31576;820,20,29,112617;782,22,36,50;226,22,25,73446;12,26,30,356390;275,32,39,5944;767,36,44,28450;432,38,46,528480;673,44,58,11011;41,46,50,78210;847,50,61,2436;843,52,58,258;70,54,61,647094;977,58,65,2275;461,58,63,262320;
398,0,3,663822;318,4,11,13930;934,8,16,309;560,8,14,1785051;586,14,19,3000;714,18,31,1739395;925,24,34,64692;152,28,31,330;23,34,45,95844;895,34,39,1422;544,38,45,837;727,44,56,3446;462,44,55,1246215;842,50,58,1570;233,56,68,306;806,60,69,35769;734,62,66,1435;559,66,80,5928;783,68,76,10476;660,70,78,660;
